"Assets > Saraswat Bank - S.B. A/c 152200100300217 ( 101001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
EE-2026-0000021,406005,Repair & Maintenance Plumbing,Unassigned,27-10-2025,Being cash paid for pvc pipe,N.A.,29609, Petty Cash ,102001,,100,
EE-2025-0000444,407002,House Keeping Materials,Unassigned,28-10-2025,Purch of finel,N.A.,, Petty Cash ,102001,,100,
EE-2026-0000023,407002,House Keeping Materials,Unassigned,28-10-2025,Being cash paid for pur of broom finel,N.A.,29609, Petty Cash ,102001,,340,
EE-2025-0000446,408003,Printing & Stationary,Unassigned,30-10-2025,Cash paid for xerox 602,N.A.,, Petty Cash ,102001,,8,
EE-2025-0000448,408006,Conveyance Charges,Unassigned,01-11-2025,Tamhanekar chq post,N.A.,29609, Petty Cash ,102001,,5,
EE-2025-0000450,407014,Pest Control Charges,Unassigned,01-11-2025,pest control charges,N.A.,, Petty Cash ,102001,,300,
EE-2025-0000198,409003,DG Diesel Expenses,Unassigned,03-11-2025,being cash paid for kapadia brother petrol pump,N.A.,, Petty Cash ,102001,,400,
EE-2025-0000196,406001,Garden Maintenance Expenses,Unassigned,04-11-2025,being the cash paid for the coconut oil,N.A.,, Petty Cash ,102001,,100,
BE-2025-0000033,0,Bank Transfer,,06-11-2025,BEING CASH WITHDRAWAL,206765,, Petty Cash ,102001,2500.00,,
EE-2025-0000188,406007,Repair Maintenance Electrical,Unassigned,10-11-2025,being the cash paid for the repair of watchman office light,N.A.,, Petty Cash ,102001,,500,
EE-2025-0000194,408003,Printing & Stationary,Unassigned,10-11-2025,being the cash paid for the xerox,N.A.,, Petty Cash ,102001,,113,
EE-2025-0000186,406001,Garden Maintenance Expenses,Unassigned,11-11-2025,being the cash paid forthe removering the trees leave of coconut,N.A.,, Petty Cash ,102001,,4000,
EE-2025-0000190,406001,Garden Maintenance Expenses,Unassigned,11-11-2025,being the cash paid for removing the coconut from trees,N.A.,, Petty Cash ,102001,,3800,
BE-2025-0000038,0,Bank Transfer,,11-11-2025,Cash deposit in MDCC Bank,NA,, Petty Cash ,102001,,500,
BE-2025-0000034,0,Bank Transfer,,17-11-2025,BEING CASH WITHDRAWAL,206767,, Petty Cash ,102001,8500.00,,
EE-2025-0000184,407005,Office Expenses,Unassigned,19-11-2025,being the cash paid for cleaning the roof of the society office,N.A.,, Petty Cash ,102001,,100,
EE-2025-0000182,404002,Cleaning_Repair & Maintenance Expenses,Unassigned,22-11-2025,being the cash paid for the BMC staff drenage cleaning,N.A.,, Petty Cash ,102001,,1000,
EE-2025-0000180,407002,House Keeping Materials,Unassigned,24-11-2025,beingcash paid for mr.arjun soap for 1kg bliching,N.A.,, Petty Cash ,102001,,200,
EE-2025-0000176,407014,Pest Control Charges,Unassigned,02-12-2025,being the cash paid for the dhuwa wala,N.A.,, Petty Cash ,102001,,300,
EE-2025-0000178,408003,Printing & Stationary,Unassigned,10-12-2025,being the cash paid forthe xerox,N.A.,, Petty Cash ,102001,,134,
EE-2025-0000172,406001,Garden Maintenance Expenses,Unassigned,19-12-2025,being cash paid for the plant for society purpose,N.A.,, Petty Cash ,102001,,250,
BE-2025-0000035,0,Bank Transfer,,19-12-2025,BEING CASH WITHDRAWAL,206776,, Petty Cash ,102001,2500.00,,
EE-2025-0000174,407002,House Keeping Materials,Unassigned,20-12-2025,finel for society purpose,N.A.,, Petty Cash ,102001,,100,
EE-2025-0000452,408003,Printing & Stationary,Unassigned,25-12-2025,Cash paid for nomination form,N.A.,, Petty Cash ,102001,,100,
EE-2025-0000454,407002,House Keeping Materials,Unassigned,26-12-2025,Being cash paid for pur of broom,N.A.,, Petty Cash ,102001,,180,
EE-2025-0000456,406007,Repair Maintenance Electrical,Unassigned,26-12-2025,Purch of bulbn,N.A.,, Petty Cash ,102001,,20,
EE-2025-0000168,406007,Repair Maintenance Electrical,Unassigned,31-12-2025,being the cash used for the camara t.v repairing and back light Ripering,N.A.,, Petty Cash ,102001,,1650,
EE-2025-0000164,409003,DG Diesel Expenses,Unassigned,05-01-2026,being diseal purchase for society,N.A.,29609, Petty Cash ,102001,,400,
EE-2025-0000166,407014,Pest Control Charges,Unassigned,05-01-2026,being the cash used for the 5time as a pest control,N.A.,, Petty Cash ,102001,,250,
EE-2025-0000492,408003,Printing & Stationary,Unassigned,06-01-2026,Being cash paid for printing of bmc letter,N.A.,, Petty Cash ,102001,,28,
BE-2025-0000036,0,Bank Transfer,,08-01-2026,Being cash withdrawn for 26 th jan program,206784,, Petty Cash ,102001,12000.00,,
EE-2025-0000458,410001,Festival Expenses,Unassigned,08-01-2026,Purchase of cake and other troopsfor 26th jan,N.A.,, Petty Cash ,102001,,4725,
EE-2025-0000460,407002,House Keeping Materials,Unassigned,09-01-2026,Purch of finel,N.A.,, Petty Cash ,102001,,100,
EE-2025-0000462,406007,Repair Maintenance Electrical,Unassigned,10-01-2026,Purch of LED Lights ,N.A.,, Petty Cash ,102001,,300,
EE-2025-0000464,408003,Printing & Stationary,Unassigned,14-01-2026,Cash paid for BMC letter,N.A.,, Petty Cash ,102001,,4,
EE-2025-0000466,408014,Miscellaneous Expenses,Unassigned,20-01-2026,Purch of lock,N.A.,, Petty Cash ,102001,,60,
EE-2025-0000468,407002,House Keeping Materials,Unassigned,23-01-2026,Purch of finel,N.A.,, Petty Cash ,102001,,900,
EE-2025-0000141,408014,Miscellaneous Expenses,Unassigned,25-01-2026,being the cash used for the gift item,N.A.,, Petty Cash ,102001,,3900,
EE-2025-0000137,408014,Miscellaneous Expenses,Unassigned,26-01-2026,being the cash used for the party for D.J purpose,N.A.,, Petty Cash ,102001,,2000,
EE-2025-0000151,408014,Miscellaneous Expenses,Unassigned,26-01-2026,Being the cash paid for 26 jan purpose,N.A.,, Petty Cash ,102001,,20,
BE-2025-0000021,0,Bank Transfer,,04-02-2026,Being cash withdrawn,206795,, Petty Cash ,102001,1500.00,,
EE-2025-0000132,407014,Pest Control Charges,Unassigned,04-02-2026,being the cash paid for the pest control,N.A.,, Petty Cash ,102001,,200,
EE-2025-0000127,407002,House Keeping Materials,Unassigned,19-02-2026,being the cash paid for the cleaning soop,N.A.,, Petty Cash ,102001,,180,
EE-2025-0000125,408003,Printing & Stationary,Unassigned,04-03-2026,being the cash paid for the xerox purpose,N.A.,, Petty Cash ,102001,,75,
EE-2025-0000117,408006,Conveyance Charges,Unassigned,06-03-2026,being thecash paid kapadia brother petrol pump desel purchase,N.A.,, Petty Cash ,102001,,400,
EE-2025-0000121,407014,Pest Control Charges,Unassigned,06-03-2026,being cash paid for pest control 4time,N.A.,, Petty Cash ,102001,,200,
EE-2025-0000111,406007,Repair Maintenance Electrical,Unassigned,10-03-2026,being the cash paid for the 1 tap and labour,N.A.,, Petty Cash ,102001,,380,
BE-2025-0000023,0,Bank Transfer,,11-03-2026,Being cash withdrawn,206807,, Petty Cash ,102001,1000.00,,
EE-2025-0000470,406007,Repair Maintenance Electrical,Unassigned,11-03-2026,Purch of LED Lights ,N.A.,, Petty Cash ,102001,,370,
EE-2025-0000472,408003,Printing & Stationary,Unassigned,20-03-2026,Cash paid for xerox,N.A.,, Petty Cash ,102001,,54,
EE-2025-0000474,408003,Printing & Stationary,Unassigned,23-03-2026,purch of book,N.A.,, Petty Cash ,102001,,60,
EE-2025-0000095,406007,Repair Maintenance Electrical,Unassigned,27-03-2026,being cash paid for Led light and labour charges,N.A.,29609, Petty Cash ,102001,,790,
JE-2025-0000081,102001,Petty Cash,,14-08-2025,Being cash recd agst scrap sale,,, Petty Cash ,102001,170.00,,
JE-2025-0000082,102001,Petty Cash,,12-03-2026,Being cash recd agst scrap sale,,, Petty Cash ,102001,190.00,,
JE-2025-0000083,102001,Petty Cash,,27-03-2026,Being cash recd agst scrap sale,,, Petty Cash ,102001,20.00,,

"Balance : 107(Debit)","","","","","","","","","","61168","61061",

"Assets > Sweep A/C ( 103001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Sweep A/C ","103001","","",
BE-2025-0000001,0,Bank Transfer,,21-06-2025,Sweep out TD1001706898,TD1001706898,, Sweep A/C ,103001,50000.00,,
BE-2025-0000004,0,Bank Transfer,,30-06-2025,Being sweep out TD1001717706,TD1001717706,, Sweep A/C ,103001,50000.00,,
BE-2025-0000005,0,Bank Transfer,,22-07-2025,Being Sweep Out TD1001753035,TD1001753035,, Sweep A/C ,103001,50000.00,,
BE-2025-0000006,0,Bank Transfer,,29-07-2025,Being Sweep Out TD1001760950,TD1001760950,, Sweep A/C ,103001,50000.00,,
BE-2025-0000008,0,Bank Transfer,,01-08-2025,Sweep In TD1001760950,TD1001760950,, Sweep A/C ,103001,,50000,
BE-2025-0000009,0,Bank Transfer,,01-08-2025,Sweep In TD1001753035,TD1001753035,, Sweep A/C ,103001,,50000,
BE-2025-0000010,0,Bank Transfer,,01-08-2025,Sweep In TD1001717706,TD1001717706,, Sweep A/C ,103001,,50000,
BE-2025-0000011,0,Bank Transfer,,01-08-2025,Sweep In TD1001706898,TD1001706898,, Sweep A/C ,103001,,50000,
BE-2025-0000012,0,Bank Transfer,,30-09-2025,Sweep out TD1001848117,TD1001848117,, Sweep A/C ,103001,50000.00,,
BE-2025-0000013,0,Bank Transfer,,21-10-2025,Sweep out TD1001875923,TD1001875923,, Sweep A/C ,103001,50000.00,,
BE-2025-0000014,0,Bank Transfer,,28-10-2025,Sweep out TD1001883779,TD1001883779,, Sweep A/C ,103001,50000.00,,
BE-2025-0000020,0,Bank Transfer,,01-12-2025,Sweep out TD1001928473,TD1001928473,, Sweep A/C ,103001,50000.00,,
BE-2025-0000015,0,Bank Transfer,,12-12-2025,sweep in TD1001928473,TD1001928473,, Sweep A/C ,103001,,50000,
BE-2025-0000016,0,Bank Transfer,,12-12-2025,Sweep in TD1001883779,TD1001883779,, Sweep A/C ,103001,,50000,
BE-2025-0000018,0,Bank Transfer,,12-12-2025,Sweep in TD 1001848117,TD1001848117,, Sweep A/C ,103001,,50000,
BE-2025-0000019,0,Bank Transfer,,12-12-2025,Sweep in TD1001875923,TD1001875923,, Sweep A/C ,103001,,50000,
BE-2025-0000022,0,Bank Transfer,,22-03-2026,Sweep out TD1002064952,TD1002064952,, Sweep A/C ,103001,50000.00,,

"Balance : 50000(Debit)","","","","","","","","","","450000","400000",

"Assets > Ivan Rosario ( 107001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Ivan Rosario ","107001","","500",
TE-2025-0000001,203005,TDS Payable,,29-04-2025,Being TDS paid for March 2025,67749,, Ivan Rosario ,107001,,300,
TE-2025-0000002,203005,TDS Payable,,07-05-2025,Being TDS paid of vendors April 2025,08968,, Ivan Rosario ,107001,,300,
BE-2025-0000026,0,Bank Transfer,,25-06-2025,Being TDS reimbursed for Q4,195291,, Ivan Rosario ,107001,900.00,,
TE-2025-0000003,203005,TDS Payable,,07-07-2025,Being TDS adjusted agst vendor June 2025,98184,, Ivan Rosario ,107001,,300,
TE-2025-0000004,203005,TDS Payable,,07-08-2025,Being TDS adjusted agst vendor,02339,, Ivan Rosario ,107001,,300,
BE-2025-0000028,0,Bank Transfer,,26-08-2025,Being TDS reimbursed for Q1,195309,, Ivan Rosario ,107001,900.00,,
TE-2025-0000005,203005,TDS Payable,,06-09-2025,Being TDS adjusted agst vendor,03965,, Ivan Rosario ,107001,,300,
BE-2025-0000037,0,Bank Transfer,,05-11-2025,Being TDS reimbursed,206764,, Ivan Rosario ,107001,900.00,,
TE-2025-0000006,203005,TDS Payable,,07-11-2025,Being TDS adjusted agst vendor Oct 2025,02914,, Ivan Rosario ,107001,,300,
TE-2025-0000007,203005,TDS Payable,,07-12-2025,Being TDS adjusted agst vendor Nov 2025,14842,, Ivan Rosario ,107001,,300,

"Balance : 100(Debit)","","","","","","","","","","2700","2600",

"Assets > TDS - Receivables ( 109004 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TDS - Receivables ","109004","54023","",
JE-2025-0000041,109004,TDS Receivable,,14-05-2025,Being FD TD0000412508 renewed and remade SCB - GF,,, TDS - Receivables ,109004,509.00,,
JE-2025-0000045,109004,TDS Receivable,,26-05-2025,Being FD TD0000412511 renewed and remade SCB - GF,,, TDS - Receivables ,109004,543.00,,
JE-2025-0000043,109004,TDS Receivable,,26-05-2025,Being FD TD0000412510 renewed and remade SCB - GF,,, TDS - Receivables ,109004,542.00,,
JE-2025-0000001,109004,TDS Receivable,,30-06-2025,Being interest on sweep  TD1001706898 SCB,,, TDS - Receivables ,109004,6.00,,
JE-2025-0000051,109004,TDS Receivable,,14-07-2025,Being FD TD1000854263 renewed and remade SCB - GF,,, TDS - Receivables ,109004,693.00,,
JE-2025-0000053,109004,TDS Receivable,,15-07-2025,Being FD TD1000855564 renewed and remade SCB - RMF,,, TDS - Receivables ,109004,698.00,,
JE-2025-0000049,109004,TDS Receivable,,17-07-2025,Being FD TD1000854262  renewd and remade SCB GF,,, TDS - Receivables ,109004,692.00,,
JE-2025-0000009,109004,TDS Receivable,,01-08-2025,Being interest on Sweep   TD1001706898 SCB,,, TDS - Receivables ,109004,14.00,,
JE-2025-0000010,109004,TDS Receivable,,01-08-2025,Being interest on Sweep   TD1001717706 SCB,,, TDS - Receivables ,109004,15.00,,
JE-2025-0000011,109004,TDS Receivable,,01-08-2025,Being interest on Sweep   TD1001753035 SCB,,, TDS - Receivables ,109004,4.00,,
JE-2025-0000055,109004,TDS Receivable,,21-09-2025,Being FD TD0000412514 renewed and remade SCB - RMF,,, TDS - Receivables ,109004,944.00,,
JE-2025-0000047,109004,TDS Receivable,,21-09-2025,Being FD TD0000412515 renewed and remade SCB - GF,,, TDS - Receivables ,109004,944.00,,
JE-2025-0000018,109004,TDS Receivable,,12-12-2025,being interest recd on sweep a c  TD1001883779,,, TDS - Receivables ,109004,21.00,,
JE-2025-0000013,109004,TDS Receivable,,12-12-2025,being interset recd on sweep a c TD1001848117,,, TDS - Receivables ,109004,40.00,,
JE-2025-0000019,109004,TDS Receivable,,12-12-2025,being interest recd on sweep a c TD1001928473,,, TDS - Receivables ,109004,5.00,,
JE-2025-0000017,109004,TDS Receivable,,12-12-2025,being interest recd on sweep a c TD 1001875923,,, TDS - Receivables ,109004,25.00,,
JE-2025-0000075,109004,TDS Receivable,,28-01-2026,Being FD 3000100068048 renewed and remade SCB - SF,,, TDS - Receivables ,109004,4557.00,,
JE-2025-0000023,109004,TDS Receivable,,10-02-2026,Being income tax refund recd for FY 24-25 vide ref SBIN5206041518432,,, TDS - Receivables ,109004,,35982.00,
JE-2025-0000074,109004,TDS Receivable,,31-03-2026,Being int accu on FD 300000100148176 - RMF- SCB,,, TDS - Receivables ,109004,386.00,,
JE-2025-0000073,109004,TDS Receivable,,31-03-2026,Being int accu on FD 040040150 - SF - SCB,,, TDS - Receivables ,109004,69.00,,
JE-2025-0000072,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1002022122 - RF - SCB,,, TDS - Receivables ,109004,92.00,,
JE-2025-0000071,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001575057 - GF - SCB,,, TDS - Receivables ,109004,771.00,,
JE-2025-0000070,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001538948  - GF - SCB,,, TDS - Receivables ,109004,1124.00,,
JE-2025-0000076,109004,TDS Receivable,,31-03-2026,Being int accu on FD 300001000184534 - RMF - SCB,,, TDS - Receivables ,109004,285.00,,
JE-2025-0000069,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001264563 - GF - SCB,,, TDS - Receivables ,109004,3749.00,,
JE-2025-0000068,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001264542 - GF - SCB,,, TDS - Receivables ,109004,3750.00,,
JE-2025-0000067,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001264534 - GF - SCB,,, TDS - Receivables ,109004,3755.00,,
JE-2025-0000066,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1001264532 - GF - SCB,,, TDS - Receivables ,109004,4506.00,,
JE-2025-0000056,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD0000412514 - RMF - SCB,,, TDS - Receivables ,109004,1030.00,,
JE-2025-0000054,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1000855564 - RMF - SCB,,, TDS - Receivables ,109004,1728.00,,
JE-2025-0000052,109004,TDS Receivable,,31-03-2026,Being int accru on FD TD1000854263 - RMF - SCB,,, TDS - Receivables ,109004,1735.00,,
JE-2025-0000050,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD1000854262  - gF - SCB,,, TDS - Receivables ,109004,1735.00,,
JE-2025-0000048,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD0000412515 - GF - SCB,,, TDS - Receivables ,109004,1029.00,,
JE-2025-0000046,109004,TDS Receivable,,31-03-2026,Being int accru on FD TD0000412511 - GF - SCB,,, TDS - Receivables ,109004,1714.00,,
JE-2025-0000044,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD0000412510 - GF - SCB,,, TDS - Receivables ,109004,1715.00,,
JE-2025-0000042,109004,TDS Receivable,,31-03-2026,Being int accu on FD TD0000412508 - GF - SCB,,, TDS - Receivables ,109004,3835.00,,
JE-2025-0000021,109004,TDS Receivable,,31-03-2026,Being interest on sweep   TD1002064952 SCB,,, TDS - Receivables ,109004,7.00,,

"Balance : 61308(Debit)","","","","","","","","","","97290","35982",

"Assets > Advance Payment to Vendors ( 109001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Advance Payment to Vendors ","109001","7500","",
EE-2025-0000152,109001,Advance Payment to Vendors,Wise Construction ,25-08-2025,Advance towards Building Repairs,195311,, Advance Payment to Vendors ,109001,25000,,

"Balance : 32500(Debit)","","","","","","","","","","32500","0",

"Assets > 1 share of MDHF ( 103002 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," 1 share of MDHF ","103002","100","",

"Balance : 100(Debit)","","","","","","","","","","100","0",

"Assets > 10 share of MDCC Bank ( 104001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," 10 share of MDCC Bank ","104001","1000","",

"Balance : 1000(Debit)","","","","","","","","","","1000","0",

"Assets > Accrued Interest on Investment ( 104002 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Accrued Interest on Investment ","104002","382990","",
JE-2025-0000041,104002,Accrued Interest on Investment,,14-05-2025,Being FD TD0000412508 renewed and remade SCB - GF,,, Accrued Interest on Investment ,104002,,43230.00,
JE-2025-0000043,104002,Accrued Interest on Investment,,26-05-2025,Being FD TD0000412510 renewed and remade SCB - GF,,, Accrued Interest on Investment ,104002,,20364.00,
JE-2025-0000045,104002,Accrued Interest on Investment,,26-05-2025,Being FD TD0000412511 renewed and remade SCB - GF,,, Accrued Interest on Investment ,104002,,20364.00,
JE-2025-0000051,104002,Accrued Interest on Investment,,14-07-2025,Being FD TD1000854263 renewed and remade SCB - GF,,, Accrued Interest on Investment ,104002,,35224.00,
JE-2025-0000053,104002,Accrued Interest on Investment,,15-07-2025,Being FD TD1000855564 renewed and remade SCB - RMF,,, Accrued Interest on Investment ,104002,,35166.00,
JE-2025-0000049,104002,Accrued Interest on Investment,,17-07-2025,Being FD TD1000854262  renewd and remade SCB GF,,, Accrued Interest on Investment ,104002,,35224.00,
JE-2025-0000047,104002,Accrued Interest on Investment,,21-09-2025,Being FD TD0000412515 renewed and remade SCB - GF,,, Accrued Interest on Investment ,104002,,25909.00,
JE-2025-0000055,104002,Accrued Interest on Investment,,21-09-2025,Being FD TD0000412514 renewed and remade SCB - RMF,,, Accrued Interest on Investment ,104002,,25919.00,
JE-2025-0000075,104002,Accrued Interest on Investment,,28-01-2026,Being FD 3000100068048 renewed and remade SCB - SF,,, Accrued Interest on Investment ,104002,,26691.00,
JE-2025-0000072,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD TD1002022122 - RF - SCB,,, Accrued Interest on Investment ,104002,822.00,,
JE-2025-0000068,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD TD1001264542 - GF - SCB,,, Accrued Interest on Investment ,104002,33758.00,,
JE-2025-0000069,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD TD1001264563 - GF - SCB,,, Accrued Interest on Investment ,104002,33737.00,,
JE-2025-0000070,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD TD1001538948  - GF - SCB,,, Accrued Interest on Investment ,104002,10110.00,,
JE-2025-0000071,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD TD1001575057 - GF - SCB,,, Accrued Interest on Investment ,104002,6932.00,,
JE-2025-0000054,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD TD1000855564 - RMF - SCB,,, Accrued Interest on Investment ,104002,15554.00,,
JE-2025-0000073,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD 040040150 - SF - SCB,,, Accrued Interest on Investment ,104002,2618.00,,
JE-2025-0000074,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD 300000100148176 - RMF- SCB,,, Accrued Interest on Investment ,104002,14648.00,,
JE-2025-0000076,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD 300001000184534 - RMF - SCB,,, Accrued Interest on Investment ,104002,10851.00,,
JE-2025-0000067,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD TD1001264534 - GF - SCB,,, Accrued Interest on Investment ,104002,33788.00,,
JE-2025-0000066,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD TD1001264532 - GF - SCB,,, Accrued Interest on Investment ,104002,40546.00,,
JE-2025-0000056,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD TD0000412514 - RMF - SCB,,, Accrued Interest on Investment ,104002,9268.00,,
JE-2025-0000052,104002,Accrued Interest on Investment,,31-03-2026,Being int accru on FD TD1000854263 - RMF - SCB,,, Accrued Interest on Investment ,104002,15613.00,,
JE-2025-0000050,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD TD1000854262  - gF - SCB,,, Accrued Interest on Investment ,104002,15614.00,,
JE-2025-0000048,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD TD0000412515 - GF - SCB,,, Accrued Interest on Investment ,104002,9265.00,,
JE-2025-0000046,104002,Accrued Interest on Investment,,31-03-2026,Being int accru on FD TD0000412511 - GF - SCB,,, Accrued Interest on Investment ,104002,15433.00,,
JE-2025-0000044,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD TD0000412510 - GF - SCB,,, Accrued Interest on Investment ,104002,15432.00,,
JE-2025-0000042,104002,Accrued Interest on Investment,,31-03-2026,Being int accu on FD TD0000412508 - GF - SCB,,, Accrued Interest on Investment ,104002,34521.00,,

"Balance : 433409(Debit)","","","","","","","","","","701500","268091",

"Assets > Security Deposit with Tata power ( 105001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Security Deposit with Tata power ","105001","8530","",

"Balance : 8530(Debit)","","","","","","","","","","8530","0",

"Assets > Land and Building ( 108001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Land and Building ","108001","18080000","",

"Balance : 18080000(Debit)","","","","","","","","","","18080000","0",

"Assets > Office Premises ( 108002 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Office Premises ","108002","23225","",

"Balance : 23225(Debit)","","","","","","","","","","23225","0",

"Assets > Furniture  and  Fixtures ( 108003 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Furniture  and  Fixtures ","108003","14997","",
JE-2025-0000035,108003,Furniture  and  Fixtures,,31-03-2026,Being Depriciation 10%,,, Furniture  and  Fixtures ,108003,,1500.00,

"Balance : 13497(Debit)","","","","","","","","","","14997","1500",

"Assets > Borewell ( 108004 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Borewell ","108004","26619","",
JE-2025-0000036,108004,Borewell,,31-03-2026,Being Depriciation 15%,,, Borewell ,108004,,3993.00,

"Balance : 22626(Debit)","","","","","","","","","","26619","3993",

"Assets > Fogging Machine ( 108005 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Fogging Machine ","108005","11379","",
JE-2025-0000040,108005,Fogging Machine,,31-03-2026,Being Depriciation 15%,,, Fogging Machine ,108005,,853.00,

"Balance : 10526(Debit)","","","","","","","","","","11379","853",

"Assets > Prepaid Insurance Charges ( 109006 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Prepaid Insurance Charges ","109006","8884","",
JE-2025-0000030,109006,Prepaid Insurance Charges,,01-04-2025,Being prepaid insurance for period 01.04.25 to 21.10.25 Charged Back,,, Prepaid Insurance Charges ,109006,,8884.00,
JE-2025-0000031,109006,Prepaid Insurance Charges,,31-03-2026,Being prepaid insurance for period  22.10.2025 TO 21.10.2026,,, Prepaid Insurance Charges ,109006,13520.00,,

"Balance : 13520(Debit)","","","","","","","","","","22404","8884",

"Assets > Intercom System ( 109007 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Intercom System ","109007","5341","",
JE-2025-0000037,109007,Intercom System,,31-03-2026,Being Depriciation 15%,,, Intercom System ,109007,,801.00,

"Balance : 4540(Debit)","","","","","","","","","","5341","801",

"Assets > C.C.T.V. ( 109008 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," C.C.T.V. ","109008","49637","",
JE-2025-0000034,109008,C.C.T.V.,,29-07-2025,CCTV Indoor Camera HD Purchase,,, C.C.T.V. ,109008,6903.00,,
JE-2025-0000038,109008,C.C.T.V.,,31-03-2026,Being Depriciation 15%,,, C.C.T.V. ,109008,,8481.00,

"Balance : 48059(Debit)","","","","","","","","","","56540","8481",

"Assets > Garden Equipment ( 109009 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Garden Equipment ","109009","2411","",
